created_date,last_edited_date,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,last_edited_user
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593699,70061,70061,Alewife,Alewife - Red Line,,Red Line,42.395428,-71.142483,RapidTransit,,https://www.mbta.com/stops/place-alfcl,level_-2_platform,0,place-alfcl,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593700,Alewife-01,,Alewife,Alewife - Red Line - Track 1,1,Red Line - Track 1,42.395428,-71.142483,RapidTransit,,https://www.mbta.com/stops/place-alfcl,level_-2_platform,0,place-alfcl,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593701,Alewife-02,,Alewife,Alewife - Red Line - Track 2,2,Red Line - Track 2,42.395428,-71.142483,RapidTransit,,https://www.mbta.com/stops/place-alfcl,level_-2_platform,0,place-alfcl,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593702,door-alfcl-alewife,,Alewife - Alewife Path,Alewife - Alewife Path,,,42.395862,-71.140929,,,,level_ground,2,place-alfcl,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593703,door-alfcl-busway,,"Alewife - Garage, Buses","Alewife - Garage, Buses",,,42.395672,-71.141631,,,,level_ground,2,place-alfcl,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593704,door-alfcl-cambridgepark,,"Alewife - Cambridgepark Dr, Alewife Brook Pkwy","Alewife - Cambridgepark Dr, Alewife Brook Pkwy",,,42.394893,-71.141516,,,,level_in_street,2,place-alfcl,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593705,door-alfcl-russell,,Alewife - Russell Field,Alewife - Russell Field,,,42.39606,-71.139575,,,,level_ground,2,place-alfcl,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593706,door-alfcl-steel,,"Alewife - Steel Place, Alewife Brook Reserve","Alewife - Steel Place, Alewife Brook Reserve",,,42.395578,-71.142469,,,,level_in_street,2,place-alfcl,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593708,70126,70126,Allston Street,Allston Street - Green Line - Park Street & North,,Park Street & North,42.348649,-71.137881,RapidTransit,,https://www.mbta.com/stops/place-alsgr,level_median,0,place-alsgr,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593709,70127,70127,Allston Street,Allston Street - Green Line - (B) Boston College,,Boston College,42.348546,-71.137362,RapidTransit,,https://www.mbta.com/stops/place-alsgr,level_median,0,place-alsgr,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593712,70083,70083,Andrew,Andrew - Red Line - Ashmont/Braintree,1,Ashmont/Braintree,42.330154,-71.057655,RapidTransit,,https://www.mbta.com/stops/place-andrw,level_-2_platform,0,place-andrw,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593713,70084,70084,Andrew,Andrew - Red Line - Alewife,2,Alewife,42.330154,-71.057655,RapidTransit,,https://www.mbta.com/stops/place-andrw,level_-2_platform,0,place-andrw,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593714,door-andrw-busway,,Andrew - Buses,Andrew - Buses,,,42.330164,-71.057605,,,,level_ground,2,place-andrw,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593715,door-andrw-dotave,,"Andrew - Street, Buses","Andrew - Street, Buses",,,42.330017,-71.057309,,,,level_ground,2,place-andrw,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593716,door-andrw-elevator,,Andrew - Elevator,Andrew - Elevator,,,42.330017,-71.057684,,,,level_ground,2,place-andrw,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593717,door-andrw-exitonly,,Andrew - Southampton St,Andrew - Southampton St,,,42.330004,-71.057863,,,,level_ground,2,place-andrw,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593719,70047,70047,Airport,Airport - Blue Line - Bowdoin,,Bowdoin,42.374262,-71.030395,RapidTransit,,https://www.mbta.com/stops/place-aport,level_0_platform,0,place-aport,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593720,70048,70048,Airport,Airport - Blue Line - Wonderland,,Wonderland,42.374262,-71.030395,RapidTransit,,https://www.mbta.com/stops/place-aport,level_0_platform,0,place-aport,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593723,door-aport-bremen,,Airport - Bremen St,Airport - Bremen St,,,42.374553,-71.030306,,,,level_ground,2,place-aport,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593724,door-aport-buses,,"Airport - Buses, Airport","Airport - Buses, Airport",,,42.373984,-71.030031,,,,level_ground,2,place-aport,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593726,70043,70043,Aquarium,Aquarium - Blue Line - Bowdoin,1,Bowdoin,42.359784,-71.051652,RapidTransit,,https://www.mbta.com/stops/place-aqucl,level_-2_platform,0,place-aqucl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593727,70044,70044,Aquarium,Aquarium - Blue Line - Wonderland,2,Wonderland,42.359784,-71.051652,RapidTransit,,https://www.mbta.com/stops/place-aqucl,level_-2_platform,0,place-aqucl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593728,door-aqucl-atlantic,,Aquarium - Waterfront and New England Aquarium,Aquarium - Waterfront and New England Aquarium,,,42.359791,-71.051631,,,,level_in_street,2,place-aqucl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593729,door-aqucl-atlanticelev,,Aquarium - Waterfront and New England Aquarium,Aquarium - Waterfront and New England Aquarium,,,42.359861,-71.051243,,,,level_in_street,2,place-aqucl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593730,door-aqucl-mcknorth,,Aquarium - State St (North),Aquarium - State St (North),,,42.359534,-71.053183,,,,level_in_street,2,place-aqucl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593731,door-aqucl-mcksouth,,Aquarium - State St (South),Aquarium - State St (South),,,42.359331,-71.053039,,,,level_in_street,2,place-aqucl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593733,70156,70156,Arlington,Arlington - Green Line - Park Street & North,,Park Street & North,42.351902,-71.070893,RapidTransit,,https://www.mbta.com/stops/place-armnl,level_-2_platform,0,place-armnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593734,70157,70157,Arlington,Arlington - Green Line - Copley & West,,Copley & West,42.351902,-71.070893,RapidTransit,,https://www.mbta.com/stops/place-armnl,level_-2_platform,0,place-armnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593735,door-armnl-arlte,,Arlington - Arlington St (East),Arlington - Arlington St (East),,,42.351738,-71.070509,,,,level_in_street,2,place-armnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593736,door-armnl-arltw,,Arlington - Arlington St (West),Arlington - Arlington St (West),,,42.351694,-71.070686,,,,level_in_street,2,place-armnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593737,door-armnl-elevator,,"Arlington - Elevator, Boylston St","Arlington - Elevator, Boylston St",,,42.351796,-71.07128,,,,level_in_street,2,place-armnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593738,door-armnl-garden,,Arlington - Public Garden,Arlington - Public Garden,,,42.352,-71.070864,,,,level_in_street,2,place-armnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593741,70093,70093,Ashmont,Ashmont - Red Line - Exit Only,,Exit Only,42.284239,-71.063601,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_-1_platform,0,place-asmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593742,70094,70094,Ashmont,Ashmont - Red Line - Alewife,,Alewife,42.284258,-71.063524,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_-1_platform,0,place-asmnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593743,70261,70261,Ashmont,Ashmont - Mattapan Trolley,,Mattapan Trolley,42.284095,-71.063302,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_ground,0,place-asmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593744,door-asmnl-beale,,Ashmont - Beale St,Ashmont - Beale St,,,42.283765,-71.063468,,,,level_-1.5_in_street,2,place-asmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593745,door-asmnl-matpn,,Ashmont - Mattapan Line (Lobby),Ashmont - Mattapan Line (Lobby),,,42.283928,-71.063598,,,,level_ground,2,place-asmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593746,door-asmnl-peabody,,Ashmont - Peabody Square,Ashmont - Peabody Square,,,42.285204,-71.064223,,,,level_in_street,2,place-asmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593747,door-asmnl-radford,,Ashmont - Radford Lane,Ashmont - Radford Lane,,,42.283587,-71.062983,,,,level_-1.5_in_street,2,place-asmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593748,door-asmnl-rdexits,,Ashmont - Buses,Ashmont - Buses,,,42.284449,-71.063865,,,,level_ground,2,place-asmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593750,70278,70278,Assembly,Assembly - Orange Line - Forest Hills,,Forest Hills,42.392811,-71.077257,RapidTransit,,https://www.mbta.com/stops/place-astao,level_0_platform,0,place-astao,1,Somerville,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593751,70279,70279,Assembly,Assembly - Orange Line - Oak Grove,,Oak Grove,42.392811,-71.077257,RapidTransit,,https://www.mbta.com/stops/place-astao,level_0_platform,0,place-astao,1,Somerville,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593752,door-astao-foley,,Assembly - Foley St,Assembly - Foley St,,,42.393312,-71.077661,,,,level_in_street,2,place-astao,1,Somerville,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593753,door-astao-revol,,Assembly - Revolution Dr,Assembly - Revolution Dr,,,42.392164,-71.077559,,,,level_in_street,2,place-astao,1,Somerville,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593755,70136,70136,Babcock Street,Babcock Street - Green Line - Park Street & North,,Park Street & North,42.351776,-71.12153,RapidTransit,,https://www.mbta.com/stops/place-babck,level_median,0,place-babck,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593756,70137,70137,Babcock Street,Babcock Street - Green Line - (B) Boston College,,Boston College,42.351903,-71.122042,RapidTransit,,https://www.mbta.com/stops/place-babck,level_median,0,place-babck,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593759,70014,70014,Back Bay,Back Bay - Orange Line - Forest Hills,,Forest Hills,42.34735,-71.075727,RapidTransit,,https://www.mbta.com/stops/place-bbsta,level_-1_orange_platform,0,place-bbsta,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593760,70015,70015,Back Bay,Back Bay - Orange Line - Oak Grove,,Oak Grove,42.34735,-71.075727,RapidTransit,,https://www.mbta.com/stops/place-bbsta,level_-1_orange_platform,0,place-bbsta,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593767,door-bbsta-buswayn,,"Back Bay - Clarendon St, Buses (North)","Back Bay - Clarendon St, Buses (North)",,,42.347654,-71.074699,,,,level_in_street,2,place-bbsta,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593768,door-bbsta-busways,,"Back Bay - Clarendon St, Buses (South)","Back Bay - Clarendon St, Buses (South)",,,42.347445,-71.07467,,,,level_in_street,2,place-bbsta,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593769,door-bbsta-clarcolum,,"Back Bay - Clarendon St, Columbus Ave","Back Bay - Clarendon St, Columbus Ave",,,42.34754,-71.07341,,,,level_in_street,2,place-bbsta,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593770,door-bbsta-clarendon1,,Back Bay - Clarendon St (Tracks 1 and 3),Back Bay - Clarendon St (Tracks 1 and 3),,,42.347552,-71.072937,,,,level_in_street,2,place-bbsta,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593771,door-bbsta-clarendon2,,Back Bay - Clarendon St (Track 2),Back Bay - Clarendon St (Track 2),,,42.347471,-71.07305,,,,level_in_street,2,place-bbsta,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593772,door-bbsta-dartmn,,Back Bay - Dartmouth St (North),Back Bay - Dartmouth St (North),,,42.347584,-71.0759,,,,level_in_street,2,place-bbsta,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593773,door-bbsta-dartms,,Back Bay - Dartmouth St (South),Back Bay - Dartmouth St (South),,,42.347348,-71.075791,,,,level_in_street,2,place-bbsta,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593774,door-bbsta-dartmw,,Back Bay - Dartmouth St (Tracks 5 and 7),Back Bay - Dartmouth St (Tracks 5 and 7),,,42.347572,-71.076228,,,,level_in_street,2,place-bbsta,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593775,door-bbsta-garage,,Back Bay - Garage,Back Bay - Garage,,,42.347684,-71.075054,,,,level_ground,2,place-bbsta,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593776,door-bbsta-underpass,,Back Bay - Underpass to Copley Place,Back Bay - Underpass to Copley Place,,,42.347273,-71.076565,,,,level_ground,2,place-bbsta,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593778,70257,70257,Back of the Hill,Back of the Hill - Green Line - (E) Heath Street,,Heath Street,42.329369,-71.111046,RapidTransit,,https://www.mbta.com/stops/place-bckhl,level_in_street,0,place-bckhl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593779,70258,70258,Back of the Hill,Back of the Hill - Green Line - Park Street & North,,Park Street & North,42.329399,-71.110931,RapidTransit,,https://www.mbta.com/stops/place-bckhl,level_in_street,0,place-bckhl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593781,70176,70176,Beaconsfield,Beaconsfield - Green Line - Park Street & North,,Park Street & North,42.335809,-71.140841,RapidTransit,,https://www.mbta.com/stops/place-bcnfd,level_ground,0,place-bcnfd,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593782,70177,70177,Beaconsfield,Beaconsfield - Green Line - (D) Riverside,,Riverside,42.335848,-71.140826,RapidTransit,,https://www.mbta.com/stops/place-bcnfd,level_ground,0,place-bcnfd,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593783,door-bcnfd-bcnfield,,Beaconsfield - Beaconsfield Rd,Beaconsfield - Beaconsfield Rd,,,42.335788,-71.13993,,,,level_ground,2,place-bcnfd,1,Brookline,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593784,door-bcnfd-clark,,Beaconsfield - Clark Rd,Beaconsfield - Clark Rd,,,42.335555,-71.13997,,,,level_ground,2,place-bcnfd,1,Brookline,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593785,door-bcnfd-dean,,"Beaconsfield - Dean Rd, Beacon St","Beaconsfield - Dean Rd, Beacon St",,,42.336053,-71.141404,,,,level_1_in_street,2,place-bcnfd,2,Brookline,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593786,door-bcnfd-lot,,Beaconsfield - Parking Lot,Beaconsfield - Parking Lot,,,42.335845,-71.14042,,,,level_ground,2,place-bcnfd,2,Brookline,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593788,70229,70229,Washington Square,Washington Square - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.339471,-71.135139,RapidTransit,,https://www.mbta.com/stops/place-bcnwa,level_median,0,place-bcnwa,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593789,70230,70230,Washington Square,Washington Square - Green Line - Park Street & North,,Park Street & North,42.339519,-71.134587,RapidTransit,,https://www.mbta.com/stops/place-bcnwa,level_median,0,place-bcnwa,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593794,70148,70148,Blandford Street,Blandford Street - Green Line - Park Street & North,,Park Street & North,42.349165,-71.099821,RapidTransit,,https://www.mbta.com/stops/place-bland,level_median,0,place-bland,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593795,70149,70149,Blandford Street,Blandford Street - Green Line - (B) Boston College,,Boston College,42.349276,-71.100213,RapidTransit,,https://www.mbta.com/stops/place-bland,level_median,0,place-bland,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593797,70055,70055,Beachmont,Beachmont - Blue Line - Bowdoin,1,Bowdoin,42.397542,-70.992319,RapidTransit,,https://www.mbta.com/stops/place-bmmnl,level_1_platform,0,place-bmmnl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593798,70056,70056,Beachmont,Beachmont - Blue Line - Wonderland,2,Wonderland,42.397542,-70.992319,RapidTransit,,https://www.mbta.com/stops/place-bmmnl,level_1_platform,0,place-bmmnl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593799,door-bmmnl-main,,Beachmont - Winthrop Ave,Beachmont - Winthrop Ave,,,42.397551,-70.992358,,,,level_in_street,2,place-bmmnl,1,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593801,70225,70225,Brandon Hall,Brandon Hall - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.340053,-71.128869,RapidTransit,,https://www.mbta.com/stops/place-bndhl,level_median,0,place-bndhl,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593802,70226,70226,Brandon Hall,Brandon Hall - Green Line - Park Street & North,,Park Street & North,42.340038,-71.12866,RapidTransit,,https://www.mbta.com/stops/place-bndhl,level_median,0,place-bndhl,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593804,70038,70038,Bowdoin,Bowdoin - Blue Line - Wonderland,,Wonderland,42.361365,-71.062037,RapidTransit,,https://www.mbta.com/stops/place-bomnl,level_-1_platform,0,place-bomnl,2,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593805,70838,70838,Bowdoin,Bowdoin - Blue Line - Exit Only,,Exit Only,42.361365,-71.062037,RapidTransit,,https://www.mbta.com/stops/place-bomnl,level_-1_platform,0,place-bomnl,2,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593806,door-bomnl-main,,Bowdoin - Cambridge St,Bowdoin - Cambridge St,,,42.36135,-71.061971,,,,level_in_street,2,place-bomnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593811,70158,70158,Boylston,Boylston - Green Line - Park Street & North,,Park Street & North,42.352531,-71.064682,RapidTransit,,https://www.mbta.com/stops/place-boyls,level_-1_platform,0,place-boyls,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593812,70159,70159,Boylston,Boylston - Green Line - Copley & West,,Copley & West,42.353214,-71.064545,RapidTransit,,https://www.mbta.com/stops/place-boyls,level_-1_platform,0,place-boyls,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593813,door-boyls-inbound,,"Boylston - Boston Common, Street","Boylston - Boston Common, Street",,,42.352531,-71.064685,,,,level_in_street,2,place-boyls,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593814,door-boyls-outbound,,"Boylston - Boston Common, Street","Boylston - Boston Common, Street",,,42.353214,-71.064546,,,,level_in_street,2,place-boyls,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593816,70081,70081,Broadway,Broadway - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.342622,-71.056967,RapidTransit,,https://www.mbta.com/stops/place-brdwy,level_-2_platform,0,place-brdwy,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593817,70082,70082,Broadway,Broadway - Red Line - Alewife,,Alewife,42.342622,-71.056967,RapidTransit,,https://www.mbta.com/stops/place-brdwy,level_-2_platform,0,place-brdwy,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593818,door-brdwy-main,,Broadway - Broadway,Broadway - Broadway,,,42.34256,-71.056944,,,,level_in_street,2,place-brdwy,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593819,door-brdwy-traveler,,Broadway - Traveler St,Broadway - Traveler St,,,42.342962,-71.057389,,,,level_in_street,2,place-brdwy,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593821,70134,70134,Packards Corner,Packards Corner - Green Line - Park Street & North,,Park Street & North,42.351891,-71.125067,RapidTransit,,https://www.mbta.com/stops/place-brico,level_median,0,place-brico,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593822,70135,70135,Packards Corner,Packards Corner - Green Line - (B) Boston College,,Boston College,42.351651,-71.12551,RapidTransit,,https://www.mbta.com/stops/place-brico,level_median,0,place-brico,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593824,70178,70178,Brookline Hills,Brookline Hills - Green Line - Park Street & North,,Park Street & North,42.331238,-71.127012,RapidTransit,,https://www.mbta.com/stops/place-brkhl,level_ground,0,place-brkhl,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,593825,70179,70179,Brookline Hills,Brookline Hills - Green Line - (D) Riverside,,Riverside,42.331333,-71.126998,RapidTransit,,https://www.mbta.com/stops/place-brkhl,level_ground,0,place-brkhl,1,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
